# ts rotation(%) translation(%)
410.655 0.0202589 0.0180658
410.655 0.0206204 0.0189882
410.655 0.020427 0.0193519
411.205 0.0205238 0.0169591
411.205 0.0210994 0.0161471
411.205 0.0205796 0.0148394
411.205 0.0211141 0.0150025
411.205 0.0210276 0.0153258
411.205 0.0200902 0.0158321
411.205 0.0187811 0.0155654
411.205 0.0187062 0.0166583
411.205 0.0229076 0.0173719
411.205 0.022929 0.0173698
411.205 0.0237278 0.0169597
411.205 0.0248799 0.017473
411.905 0.024523 0.01554
411.905 0.0246301 0.0150569
411.905 0.0245837 0.0148816
411.905 0.0241723 0.0148765
411.905 0.0252116 0.0147385
411.905 0.0294166 0.0150789
411.905 0.0288811 0.0151524
411.905 0.0315462 0.0160291
411.905 0.0312092 0.0162881
411.905 0.0320509 0.0173477
411.905 0.0312644 0.0176313
411.905 0.0324316 0.0187932
411.905 0.0320235 0.0186486
411.905 0.0247968 0.0190928
411.905 0.0243383 0.0193509
411.905 0.0258897 0.0190009
412.805 0.0286034 0.0157789
412.805 0.025966 0.0147628
412.805 0.0259185 0.0144059
412.805 0.0261058 0.0142047
412.805 0.0256492 0.0137983
412.805 0.0258518 0.0135981
412.805 0.0238273 0.014029
412.805 0.0250187 0.0145494
412.805 0.0237095 0.0171181
412.805 0.022442 0.0174771
412.805 0.0217583 0.0174637
412.805 0.0183783 0.0184368
412.805 0.0190679 0.0184259
412.805 0.0195889 0.0180688
412.805 0.0224369 0.0194782
412.805 0.0241955 0.020078
412.805 0.0256695 0.0206983
412.805 0.0288464 0.0244638
412.805 0.0303757 0.0255186
412.805 0.0326313 0.0268091
413.855 0.0443283 0.0346016
413.855 0.0416351 0.0324831
413.855 0.0386113 0.030096
413.855 0.0358804 0.0271524
413.855 0.0333731 0.025023
413.855 0.0328378 0.0234098
413.855 0.0307567 0.0206552
413.855 0.032092 0.0189116
413.855 0.0311213 0.0169643
413.855 0.0315266 0.016679
413.855 0.0348455 0.0184429
413.855 0.0401696 0.0212932
413.855 0.0445618 0.0238483
413.855 0.0496569 0.0272346
413.855 0.0532212 0.0295552
413.855 0.0579475 0.0332631
413.855 0.0610496 0.0366036
413.855 0.0641145 0.0448309
414.655 0.0635671 0.0536167
414.655 0.0570898 0.0471033
414.655 0.0508899 0.0399189
414.655 0.0456357 0.0335794
414.655 0.0405587 0.0276445
414.655 0.0359286 0.0225924
414.655 0.0341735 0.0194338
414.655 0.0308256 0.0173972
414.655 0.0317259 0.0183359
414.655 0.0344528 0.0217655
414.655 0.0364076 0.0266287
414.655 0.0398462 0.0322682
414.655 0.0460784 0.0385116
414.655 0.0514186 0.0450804
414.655 0.0584866 0.05585
415.355 0.0661741 0.0545706
415.355 0.0576449 0.0465781
415.355 0.051106 0.0390574
415.355 0.046232 0.0318948
415.355 0.0388677 0.0254126
415.355 0.0345098 0.0201165
415.355 0.0339291 0.0184271
415.355 0.0357931 0.0208156
415.355 0.0389315 0.0259281
415.355 0.04369 0.0322634
415.355 0.0486249 0.0403629
415.355 0.0546894 0.0476097
415.355 0.0606317 0.0583421
415.955 0.0527196 0.043262
415.955 0.0471169 0.0368208
415.955 0.0412845 0.0308201
415.955 0.037076 0.0251047
415.955 0.0336351 0.0210647
415.955 0.0334749 0.0193881
415.955 0.034988 0.0202176
415.955 0.0368195 0.0232411
415.955 0.043799 0.0283022
415.955 0.0461556 0.0351622
415.955 0.0503863 0.0414518
415.955 0.0549617 0.0518988
416.505 0.0469606 0.0383261
416.505 0.0412811 0.0314579
416.505 0.0360208 0.0255554
416.505 0.0339338 0.0213882
416.505 0.0332282 0.0200919
416.505 0.0342021 0.0215745
416.505 0.0371719 0.0257375
416.505 0.0421028 0.0313239
416.505 0.0450732 0.0376119
416.505 0.0505068 0.0445987
417.005 0.0435761 0.0349737
417.005 0.0380567 0.0294658
417.005 0.0343328 0.0249582
417.005 0.0316519 0.0214811
417.005 0.0315739 0.0205288
417.005 0.0310972 0.0213932
417.005 0.0335493 0.0237609
417.005 0.037411 0.0294218
417.005 0.0398423 0.0344458
417.005 0.0442055 0.0408047
417.504 0.0404839 0.0327697
417.504 0.0360204 0.027796
417.504 0.0338758 0.0239434
417.504 0.0316434 0.0209567
417.504 0.0308982 0.0203467
417.504 0.0317596 0.0214848
417.504 0.0344088 0.0254107
417.504 0.0369347 0.0298451
417.504 0.0448242 0.0357501
417.504 0.0497119 0.0416138
417.955 0.0368348 0.0284429
417.955 0.033943 0.0240844
417.955 0.0306491 0.021369
417.955 0.0274307 0.0197193
417.955 0.0287172 0.0209917
417.955 0.0309763 0.023101
417.955 0.0339373 0.0278404
417.955 0.0382264 0.0327678
417.955 0.0421827 0.0390491
418.405 0.0313381 0.0237543
418.405 0.0289239 0.0201016
418.405 0.0277991 0.018286
418.405 0.0268269 0.0175173
418.405 0.0270008 0.017926
418.405 0.027661 0.0192154
418.405 0.0285484 0.0217537
418.405 0.0321617 0.0255784
418.405 0.0334347 0.0276474
418.855 0.0275599 0.0179156
418.855 0.0268747 0.0169073
418.855 0.0261506 0.0169425
418.855 0.0248975 0.0162589
418.855 0.0249783 0.0160638
418.855 0.0260634 0.0161695
418.855 0.025689 0.0158942
418.855 0.0267286 0.0188468
418.855 0.0258929 0.0203103
419.304 0.0302765 0.0248994
419.304 0.0304124 0.024837
419.304 0.0280085 0.0221523
419.304 0.0279999 0.019903
419.304 0.0279836 0.0183536
419.304 0.0283708 0.0177473
419.304 0.0292865 0.0179685
419.304 0.0297343 0.0200618
419.304 0.0282483 0.0252705
419.754 0.0218196 0.0109347
419.754 0.0220034 0.00965609
419.754 0.0222664 0.00880502
419.754 0.0224362 0.00956689
419.754 0.024306 0.0119124
419.754 0.0224468 0.00672097
419.754 0.0250958 0.0107735
419.754 0.0262342 0.0185556
419.754 0.0270597 0.0225352
420.204 0.0202435 0.00832309
420.204 0.0210138 0.00688652
420.204 0.0215261 0.008321
420.204 0.023229 0.00763283
420.204 0.0247165 0.0103301
420.204 0.0274989 0.0149458
420.204 0.035273 0.0292547
420.204 0.0393205 0.0365733
420.604 0.0209137 0.0127716
420.604 0.0201148 0.0151066
420.604 0.0207587 0.013505
420.604 0.0230054 0.0125878
420.604 0.0230101 0.00883667
420.604 0.025253 0.00986773
420.604 0.0254142 0.0111953
420.604 0.024262 0.0214717
420.604 0.0219385 0.0215258
421.054 0.0188281 0.00984846
421.054 0.0195733 0.00957822
421.054 0.0205657 0.0103006
421.054 0.0227486 0.010392
421.054 0.0237896 0.0101416
421.054 0.0248073 0.00945178
421.054 0.0223245 0.015804
421.054 0.0207793 0.0184483
421.454 0.0188238 0.0095424
421.454 0.0187679 0.0103169
421.454 0.0194003 0.0103032
421.454 0.0213653 0.0101947
421.454 0.0220235 0.0101054
421.454 0.0229106 0.0103786
421.454 0.0201477 0.0156542
421.454 0.0188334 0.0186572
421.854 0.0176467 0.0108197
421.854 0.0184669 0.0109911
421.854 0.0197666 0.0106086
421.854 0.0208233 0.0103786
421.854 0.0210434 0.0105158
421.854 0.0228501 0.0106211
421.854 0.020472 0.0162823
421.854 0.019988 0.0188685
422.254 0.0220395 0.0164067
422.254 0.0209773 0.0142019
422.254 0.018979 0.0140218
422.254 0.0177539 0.0115773
422.254 0.0179928 0.0109941
422.254 0.0210527 0.0134745
422.254 0.0205783 0.0175567
422.254 0.0196518 0.0214057
422.654 0.0168927 0.0133977
422.654 0.015836 0.0126633
422.654 0.0160148 0.0131859
422.654 0.0150553 0.0118684
422.654 0.0152253 0.0123351
422.654 0.0169396 0.0122862
422.654 0.0234811 0.0177596
422.654 0.0191914 0.0190218
423.054 0.0239125 0.0127975
423.054 0.0213686 0.0122511
423.054 0.0225593 0.0130029
423.054 0.0227603 0.0124068
423.054 0.0216769 0.0122723
423.054 0.0237706 0.0124162
423.054 0.0221216 0.0190466
423.054 0.020898 0.0198257
423.454 0.0185033 0.0128757
423.454 0.0226525 0.0135933
423.454 0.0293753 0.0135883
423.454 0.0304473 0.013163
423.454 0.0336584 0.0137189
423.454 0.0322138 0.0137279
423.454 0.0320054 0.0197548
423.454 0.030585 0.020683
423.854 0.0311 0.0155845
423.854 0.0304077 0.0155467
423.854 0.0273542 0.0144294
423.854 0.0242098 0.0142273
423.854 0.0249174 0.0146146
423.854 0.0241319 0.0152969
423.854 0.025386 0.0206828
423.854 0.028573 0.0214045
424.254 0.0273 0.0144294
424.254 0.0290655 0.015278
424.254 0.0283549 0.0147035
424.254 0.0290816 0.0149165
424.254 0.0288999 0.0148372
424.254 0.0281178 0.0146177
424.254 0.0293107 0.0202435
424.254 0.0282276 0.0206633
424.654 0.0268632 0.0136213
424.654 0.0274715 0.0145519
424.654 0.02771 0.0144931
424.654 0.0297593 0.0144164
424.654 0.0320259 0.015042
424.654 0.0332013 0.0157645
424.654 0.0339694 0.0176082
424.654 0.0331011 0.0236094
425.054 0.0306193 0.0147682
425.054 0.0303423 0.0147279
425.054 0.0294459 0.0151263
425.054 0.0304792 0.0155307
425.054 0.0310044 0.0150125
425.054 0.0322714 0.0156304
425.054 0.0338 0.0162299
425.054 0.0332354 0.0181677
425.454 0.0311321 0.0149411
425.454 0.031327 0.0153321
425.454 0.0312388 0.0162927
425.454 0.0320503 0.0164108
425.454 0.0330752 0.0156783
425.454 0.0332114 0.01558
425.454 0.0345521 0.0159386
425.454 0.0350582 0.0175471
425.854 0.0338458 0.0163262
425.854 0.031098 0.0162129
425.854 0.0302646 0.0165609
425.854 0.0298146 0.0165354
425.854 0.0306808 0.0166177
425.854 0.0343513 0.0171734
425.854 0.0373278 0.0174845
425.854 0.0392812 0.0187119
426.254 0.0328457 0.016868
426.254 0.031462 0.0165048
426.254 0.0296289 0.0164949
426.254 0.030199 0.0166903
426.254 0.0306142 0.0169266
426.254 0.0328588 0.0169821
426.254 0.0363435 0.0178198
426.254 0.0350599 0.0192732
426.654 0.0348771 0.0174359
426.654 0.0326274 0.0170634
426.654 0.031004 0.0166173
426.654 0.0310328 0.0165171
426.654 0.0309143 0.0161737
426.654 0.0323415 0.0169838
426.654 0.0339066 0.017208
426.654 0.0354469 0.0181946
427.054 0.0310172 0.0172024
427.054 0.0297669 0.0163549
427.054 0.0300367 0.015971
427.054 0.0299857 0.0160176
427.054 0.0293843 0.0158832
427.054 0.0308911 0.0168578
427.054 0.0336157 0.017642
427.054 0.0318477 0.0197104
427.454 0.0303022 0.0176701
427.454 0.0303582 0.0171167
427.454 0.0308015 0.0161888
427.454 0.0299683 0.0152365
427.454 0.0287655 0.0157219
427.454 0.0283261 0.0165448
427.454 0.0299433 0.0165998
427.454 0.0278204 0.0175854
427.854 0.0325909 0.0186324
427.854 0.0319062 0.0172656
427.854 0.0276651 0.014679
427.854 0.0241099 0.013276
427.854 0.0243005 0.0145192
427.854 0.0251631 0.0149138
427.854 0.0288017 0.0153985
427.854 0.0266427 0.0143515
428.254 0.0245753 0.0179727
428.254 0.0187998 0.0124748
428.254 0.0186279 0.0105014
428.254 0.0206744 0.0108805
428.254 0.0244754 0.0121328
428.254 0.0266804 0.0132772
428.254 0.0295098 0.015143
428.254 0.0237001 0.0207346
428.653 0.0389191 0.0233725
428.653 0.0356875 0.0207241
428.653 0.0298839 0.0159084
428.653 0.0234997 0.0118674
428.653 0.0189098 0.0130014
428.653 0.0195719 0.0154648
428.653 0.0208293 0.0175572
428.653 0.0192439 0.0229564
429.054 0.0177722 0.0160073
429.054 0.0148136 0.0130782
429.054 0.0164831 0.011648
429.054 0.0192637 0.0111994
429.054 0.022171 0.0122651
429.054 0.0259251 0.0143657
429.054 0.0267515 0.0153503
429.054 0.0260247 0.020388
429.454 0.0269174 0.0152621
429.454 0.022715 0.0128068
429.454 0.021281 0.011671
429.454 0.0198855 0.0114144
429.454 0.0200372 0.0120647
429.454 0.0208144 0.0130766
429.454 0.0249912 0.0139518
429.454 0.024636 0.0197428
429.853 0.0189219 0.013199
429.853 0.0190059 0.0121797
429.853 0.0195844 0.0116081
429.853 0.0202572 0.012153
429.853 0.0241657 0.0134395
429.853 0.0237929 0.0144771
429.853 0.025896 0.0139114
429.853 0.0267217 0.0208481
430.253 0.0207469 0.0134732
430.253 0.0197612 0.0122726
430.253 0.0198628 0.0119604
430.253 0.0232476 0.0130684
430.253 0.0261461 0.0136492
430.253 0.0272918 0.0134081
430.253 0.0316644 0.01364
430.253 0.0325603 0.0199769
430.603 0.0237032 0.0122075
430.603 0.0214313 0.0117162
430.603 0.0216065 0.0125518
430.603 0.0287584 0.0138145
430.603 0.0312829 0.0143213
430.603 0.0375686 0.0142144
430.603 0.0346097 0.020048
430.953 0.0279335 0.0127563
430.953 0.0218748 0.0118744
430.953 0.0207583 0.0119384
430.953 0.0282772 0.0132429
430.953 0.0331263 0.0135527
430.953 0.0392946 0.014546
430.953 0.0364935 0.0197777
431.303 0.0281846 0.0140129
431.303 0.0227948 0.0126483
431.303 0.0237603 0.0127134
431.303 0.0319121 0.0142596
431.303 0.0383128 0.014991
431.303 0.0439793 0.0158819
431.303 0.037315 0.0201441
431.653 0.028878 0.0148452
431.653 0.0252898 0.0134221
431.653 0.0266113 0.0127924
431.653 0.0339031 0.0143635
431.653 0.0386318 0.0160229
431.653 0.041506 0.0174733
431.653 0.0338525 0.0206389
432.003 0.0256239 0.0149353
432.003 0.0240689 0.0131094
432.003 0.0264702 0.0123435
432.003 0.0316049 0.0139967
432.003 0.0349271 0.0161583
432.003 0.0404806 0.0184054
432.003 0.0339693 0.0210875
432.353 0.0283697 0.015209
432.353 0.0268727 0.0134724
432.353 0.0243544 0.0127757
432.353 0.0255685 0.0143448
432.353 0.0310317 0.0169485
432.353 0.0363084 0.018758
432.353 0.0314803 0.0204424
432.703 0.0266417 0.015987
432.703 0.0245921 0.0136018
432.703 0.0239518 0.0125761
432.703 0.025686 0.0132124
432.703 0.0291133 0.0159319
432.703 0.0347646 0.0179035
432.703 0.0296442 0.019296
433.053 0.0269679 0.0160984
433.053 0.0238487 0.0135413
433.053 0.0240449 0.0123688
433.053 0.024809 0.0133448
433.053 0.0257833 0.0152169
433.053 0.0279252 0.0177745
433.053 0.0271264 0.0189762
433.453 0.0228937 0.0164878
433.453 0.0220385 0.0138867
433.453 0.0223981 0.0119691
433.453 0.022261 0.011407
433.453 0.0222718 0.0123551
433.453 0.0227705 0.0140349
433.453 0.0223561 0.0162148
433.453 0.0234404 0.0171354
433.853 0.0236405 0.0163789
433.853 0.0233909 0.0143663
433.853 0.0235911 0.0135856
433.853 0.0233996 0.0125676
433.853 0.0232608 0.0129827
433.853 0.0235364 0.0144924
433.853 0.0239366 0.0161972
433.853 0.02332 0.016287
434.253 0.0235666 0.0141165
434.253 0.0238811 0.0133188
434.253 0.0231532 0.0125837
434.253 0.0231294 0.0123938
434.253 0.0230498 0.013064
434.253 0.0222895 0.0139111
434.253 0.0232332 0.0153198
434.253 0.0290812 0.0171999
434.253 0.0299871 0.0176945
434.702 0.0273726 0.0140159
434.702 0.0241351 0.0129888
434.702 0.0225398 0.0124631
434.702 0.0212578 0.0120118
434.702 0.0223039 0.0126435
434.702 0.0243157 0.0142266
434.702 0.0266812 0.0155476
434.702 0.0277706 0.0205167
434.702 0.0315389 0.0219532
435.202 0.0329675 0.0180446
435.202 0.0295265 0.0167228
435.202 0.0271321 0.0150972
435.202 0.0252587 0.0142831
435.202 0.0231523 0.012518
435.202 0.0244804 0.0132405
435.202 0.0277692 0.0158325
435.202 0.0312842 0.0187173
435.202 0.0312325 0.025695
435.202 0.0371034 0.029748
435.202 0.0431357 0.0333692
435.753 0.0418672 0.0292266
435.753 0.0352411 0.0250914
435.753 0.0295573 0.020792
435.753 0.024977 0.0166176
435.753 0.0245666 0.012801
435.753 0.0268134 0.0137825
435.753 0.0313733 0.017249
435.753 0.0424765 0.0248795
435.753 0.0425893 0.0333731
435.753 0.0501074 0.0399115
435.753 0.0579399 0.0469949
436.352 0.0537422 0.0435281
436.352 0.045984 0.0363215
436.352 0.0388046 0.029496
436.352 0.0337493 0.0245281
436.352 0.0304571 0.0166668
436.352 0.0273199 0.014186
436.352 0.0270422 0.0156679
436.352 0.0296735 0.0198016
436.352 0.0412464 0.0275266
436.352 0.0510895 0.0370899
436.352 0.0575184 0.0437776
436.352 0.0618098 0.0506579
436.352 0.0682301 0.0574634
437.002 0.0485504 0.0411175
437.002 0.0420992 0.0344552
437.002 0.0371717 0.028134
437.002 0.0327797 0.0221345
437.002 0.0296252 0.0179601
437.002 0.0304917 0.0142352
437.002 0.028075 0.014691
437.002 0.0283736 0.0186692
437.002 0.0320973 0.0241813
437.002 0.0515436 0.0353244
437.002 0.0567555 0.042344
437.002 0.0617914 0.0484997
437.002 0.0675491 0.054998
437.702 0.0493621 0.0434137
437.702 0.0436128 0.037092
437.702 0.0394332 0.0312475
437.702 0.0348795 0.0251767
437.702 0.0338244 0.0201658
437.702 0.0328604 0.0163416
437.702 0.0337333 0.0131863
437.702 0.0315454 0.0136968
437.702 0.0314384 0.0172521
437.702 0.0319391 0.0220017
437.702 0.0353124 0.0269471
437.702 0.0469778 0.0354011
437.702 0.0560521 0.0447554
437.702 0.0600015 0.0497644
437.702 0.0676155 0.0558863
438.452 0.045805 0.0420882
438.452 0.0420084 0.0371777
438.452 0.0389098 0.0317536
438.452 0.0356194 0.0254371
438.452 0.0337921 0.0193128
438.452 0.0335432 0.0147021
438.452 0.0356933 0.0124605
438.452 0.0351198 0.0138789
438.452 0.0383719 0.0180585
438.452 0.0372954 0.022733
438.452 0.037689 0.028316
438.452 0.0410285 0.0336719
438.452 0.0481999 0.0432013
438.452 0.0511917 0.0477293
438.452 0.0581677 0.0534933
439.202 0.0393668 0.0350746
439.202 0.0362337 0.0303908
439.202 0.0348197 0.0251028
439.202 0.0348424 0.0207089
439.202 0.0356139 0.0168783
439.202 0.0380942 0.0147215
439.202 0.0333645 0.0124977
439.202 0.0324855 0.0140934
439.202 0.0322669 0.018263
439.202 0.0342698 0.0237984
439.202 0.0389901 0.0297858
439.202 0.0468593 0.0374808
439.202 0.0532068 0.0428589
439.202 0.0580934 0.0477047
439.902 0.0402308 0.0345759
439.902 0.0376595 0.0306778
439.902 0.0361403 0.0255777
439.902 0.0344409 0.0207616
439.902 0.0351865 0.0154844
439.902 0.0303047 0.0123912
439.902 0.0256245 0.0106461
439.902 0.0228569 0.010416
439.902 0.0217181 0.0128065
439.902 0.024151 0.0161205
439.902 0.0276177 0.0193879
439.902 0.0306157 0.0223864
439.902 0.0359975 0.0293143
439.902 0.0397053 0.0338489
440.602 0.03468 0.0194881
440.602 0.0309865 0.0169106
440.602 0.0276496 0.0144329
440.602 0.0241967 0.0121987
440.602 0.0217229 0.0105606
440.602 0.0194438 0.00983209
440.602 0.0191728 0.00880888
440.602 0.0217001 0.00926523
440.602 0.0235645 0.0105803
440.602 0.0252382 0.0115135
440.602 0.0271591 0.0132655
440.602 0.0287979 0.0146634
440.602 0.0242083 0.0207535
440.602 0.0239649 0.0231875
441.302 0.0238629 0.0110306
441.302 0.0224094 0.010427
441.302 0.0214085 0.00942064
441.302 0.0197218 0.00935915
441.302 0.0190212 0.0094391
441.302 0.0189374 0.00966478
441.302 0.0185267 0.00872112
441.302 0.0191904 0.0085934
441.302 0.0199157 0.00869008
441.302 0.0203221 0.00897215
441.302 0.0207981 0.0085067
441.302 0.0216416 0.0091847
441.302 0.0232547 0.0102464
441.302 0.0204044 0.0185155
442.002 0.0195531 0.00967329
442.002 0.0194707 0.00946474
442.002 0.0202232 0.0097751
442.002 0.0201755 0.0101605
442.002 0.0204733 0.0100134
442.002 0.0208218 0.0102459
442.002 0.0203651 0.0100206
442.002 0.0207125 0.0103698
442.002 0.0202192 0.00969971
442.002 0.0202123 0.00916746
442.002 0.0201278 0.00952679
442.002 0.0201582 0.0100623
442.002 0.0210492 0.010849
442.002 0.0231302 0.0112513
442.002 0.0235625 0.0137542
442.752 0.0183196 0.0104199
442.752 0.019473 0.0105852
442.752 0.0199021 0.0104304
442.752 0.0197359 0.0102283
442.752 0.0201099 0.0106742
442.752 0.0202807 0.0105671
442.752 0.0211239 0.0113422
442.752 0.0210617 0.010897
442.752 0.0214463 0.0107489
442.752 0.0215119 0.0108482
442.752 0.0201692 0.0107478
442.752 0.0198817 0.0116542
442.752 0.0190613 0.011729
442.752 0.0191384 0.0120347
442.752 0.0182677 0.0124929
442.752 0.0276553 0.0194019
443.602 0.0270393 0.0119076
443.602 0.0268664 0.0116094
443.602 0.0273991 0.011588
443.602 0.0260872 0.0115876
443.602 0.0264016 0.0116221
443.602 0.0243198 0.0120285
443.602 0.0235709 0.011892
443.602 0.0224488 0.012286
443.602 0.0233603 0.0123991
443.602 0.0213394 0.011834
443.602 0.0214956 0.0120034
443.602 0.021226 0.0116943
443.602 0.0218181 0.0119337
443.602 0.0214431 0.012003
443.602 0.0230275 0.0126414
443.602 0.0237933 0.0132445
443.602 0.0194403 0.0195092
443.602 0.0210036 0.0219729
444.602 0.0236184 0.0143126
444.602 0.0230684 0.013988
444.602 0.0232231 0.0137309
444.602 0.0222388 0.0131649
444.602 0.0220315 0.012985
444.602 0.0215681 0.0127165
444.602 0.0212625 0.0125095
444.602 0.0224586 0.012627
444.602 0.0235049 0.012783
444.602 0.0235634 0.0128486
444.602 0.0237736 0.0131307
444.602 0.0246045 0.013147
444.602 0.0236309 0.0122357
444.602 0.023682 0.0120532
444.602 0.0243166 0.0126324
444.602 0.0250102 0.0127431
444.602 0.025455 0.0133044
444.602 0.0264022 0.0142984
444.602 0.0287729 0.0156853
444.602 0.0305769 0.017123
444.602 0.031973 0.0176372
445.702 0.0332851 0.02342
445.702 0.0312806 0.0205113
445.702 0.0283285 0.0187964
445.702 0.0276575 0.0176803
445.702 0.0262073 0.0161858
445.702 0.0248227 0.0152641
445.702 0.0231493 0.0139431
445.702 0.0222026 0.0129227
445.702 0.0219788 0.0126296
445.702 0.0211102 0.0118324
445.702 0.0217963 0.0127055
445.702 0.0208484 0.0124588
445.702 0.022497 0.0137871
445.702 0.0229855 0.0145046
445.702 0.0246526 0.0136043
445.702 0.026626 0.0148197
445.702 0.0285775 0.0158096
445.702 0.0315303 0.0173419
445.702 0.033394 0.0192639
445.702 0.0246044 0.024502
446.551 0.030789 0.0208469
446.551 0.0277304 0.0185735
446.551 0.0257503 0.0153754
446.551 0.0236044 0.0137503
446.551 0.022373 0.013126
446.551 0.0213921 0.0127519
446.551 0.0200972 0.011985
446.551 0.0208528 0.0127475
446.551 0.0226893 0.0134754
446.551 0.0246085 0.0140658
446.551 0.0265224 0.0145893
446.551 0.0278147 0.0147856
446.551 0.0294161 0.0153773
446.551 0.0308809 0.0156199
446.551 0.0332156 0.021275
447.201 0.0234953 0.0129159
447.201 0.0206672 0.0117135
447.201 0.018697 0.0113992
447.201 0.017311 0.0112497
447.201 0.0168121 0.0114285
447.201 0.0180773 0.0111445
447.201 0.0198196 0.0109837
447.201 0.0238004 0.0113919
447.201 0.0255301 0.0118727
447.201 0.0286745 0.0121211
447.201 0.0332727 0.0132355
447.201 0.0347323 0.0137751
447.802 0.0248013 0.0102154
447.802 0.0191073 0.009224
